Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	Citation	Created in	deprecation_candidate	deprecation_comment	Documentation	Example	File extension	has format	has function	has identifier	has input	has output	has topic	hasHumanReadableId	http://data.bioontology.org/metadata/prefixIRI	http://edamontology.org/comment_handle	http://edamontology.org/next_id	http://purl.obolibrary.org/obo/date	http://purl.obolibrary.org/obo/edam#data	http://purl.obolibrary.org/obo/edam#edam	http://purl.obolibrary.org/obo/edam#events	http://purl.obolibrary.org/obo/edam#formats	http://purl.obolibrary.org/obo/edam#identifiers	http://purl.obolibrary.org/obo/edam#obsolete	http://purl.obolibrary.org/obo/edam#operations	http://purl.obolibrary.org/obo/edam#placeholder	http://purl.obolibrary.org/obo/edam#topics	http://purl.obolibrary.org/obo/idspace	http://purl.obolibrary.org/obo/is_anti_symmetric	http://purl.obolibrary.org/obo/is_metadata_tag	http://purl.obolibrary.org/obo/is_reflexive	http://purl.obolibrary.org/obo/is_symmetric	http://purl.obolibrary.org/obo/namespace	http://purl.obolibrary.org/obo/remark	http://purl.obolibrary.org/obo/transitive_over	http://purl.org/dc/elements/1.1/contributor	http://purl.org/dc/elements/1.1/creator	http://purl.org/dc/elements/1.1/format	http://purl.org/dc/elements/1.1/title	http://usefulinc.com/ns/doap#Version	http://www.geneontology.org/formats/oboInOwl#comment	http://www.geneontology.org/formats/oboInOwl#consider	http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	http://www.geneontology.org/formats/oboInOwl#hasDbXRef	http://www.geneontology.org/formats/oboInOwl#hasDbXref	http://www.geneontology.org/formats/oboInOwl#hasDefinition	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	http://www.geneontology.org/formats/oboInOwl#hasHumanReadableId	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	http://www.geneontology.org/formats/oboInOwl#hasSubset	http://www.geneontology.org/formats/oboInOwl#inSubset	http://www.geneontology.org/formats/oboInOwl#isCyclic	http://www.geneontology.org/formats/oboInOwl#replacedBy	http://www.geneontology.org/formats/oboInOwl#savedBy	http://www.geneontology.org/formats/oboInOwl#SubsetProperty	http://xmlns.com/foaf/0.1/page	Information standard	is format of	is function of	is identifier of	is input of	is output of	is topic of	isdebtag	Media type	notRecommendedForAnnotation	Obsolete since	Old parent	Old related	Ontology used	Organisation	refactor_candidate	refactor_comment	Regular expression	Repository	thematic_editor
http://edamontology.org/data_0888	Structure similarity score		"A value representing molecular structure similarity, measured from structure alignment or some other type of structure comparison."	FALSE			http://edamontology.org/data_1772		beta12orEarlier													data_0888																																"A value representing molecular structure similarity, measured from structure alignment or some other type of structure comparison."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0889	Structural profile	3D profile|Structural (3D) profile	Some type of structural (3D) profile or template (representing a structure or structure alignment).	FALSE			http://edamontology.org/data_0006		beta12orEarlier													data_0889																																Some type of structural (3D) profile or template (representing a structure or structure alignment).	3D profile|Structural (3D) profile					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0890	Structural (3D) profile alignment	Structural profile alignment	A 3D profile-3D profile alignment (each profile representing structures or a structure alignment).	FALSE			http://edamontology.org/data_1916		beta12orEarlier													data_0890																																A 3D profile-3D profile alignment (each profile representing structures or a structure alignment).	Structural profile alignment					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0891	Sequence-3D profile alignment	Sequence-structural profile alignment	An alignment of a sequence to a 3D profile (representing structures or a structure alignment).	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0891																											http://edamontology.org/data_0893					An alignment of a sequence to a 3D profile (representing structures or a structure alignment).	Sequence-structural profile alignment					http://purl.obolibrary.org/obo/edam#obsolete																1.5									
http://edamontology.org/data_0892	Protein sequence-structure scoring matrix		Matrix of values used for scoring sequence-structure compatibility.	FALSE			http://edamontology.org/data_2082		beta12orEarlier													data_0892																																Matrix of values used for scoring sequence-structure compatibility.						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0893	Sequence-structure alignment		An alignment of molecular sequence to structure (from threading sequence(s) through 3D structure or representation of structure(s)).	FALSE			http://edamontology.org/data_1916		beta12orEarlier													data_0893																																An alignment of molecular sequence to structure (from threading sequence(s) through 3D structure or representation of structure(s)).						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0894	Amino acid annotation		An informative report about a specific amino acid.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0894																											http://edamontology.org/data_0962					An informative report about a specific amino acid.						http://purl.obolibrary.org/obo/edam#obsolete																1.4									
http://edamontology.org/data_0895	Peptide annotation		An informative report about a specific peptide.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0895																											http://edamontology.org/data_0962					An informative report about a specific peptide.						http://purl.obolibrary.org/obo/edam#obsolete																1.4									
http://edamontology.org/data_0896	Protein report	Gene product annotation	"An informative human-readable report about one or more specific protein molecules or protein structural domains, derived from analysis of primary (sequence or structural) data."	FALSE			http://edamontology.org/data_2048		beta12orEarlier													data_0896																																"An informative human-readable report about one or more specific protein molecules or protein structural domains, derived from analysis of primary (sequence or structural) data."	Gene product annotation					http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0897	Protein property	Protein physicochemical property|Protein properties|Protein sequence statistics	"A report of primarily non-positional data describing intrinsic physical, chemical or other properties of a protein molecule or model.|This is a broad data type and is used a placeholder for other, more specific types.  Data may be based on analysis of nucleic acid sequence or structural data, for example reports on the surface properties (shape, hydropathy, electrostatic patches etc) of a protein structure, protein flexibility or motion, and protein architecture (spatial arrangement of secondary structure)."	FALSE			http://edamontology.org/data_2087		beta12orEarlier													data_0897																																"A report of primarily non-positional data describing intrinsic physical, chemical or other properties of a protein molecule or model."	Protein physicochemical property|Protein properties		Protein sequence statistics			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0899	Protein structural motifs and surfaces		3D structural motifs in a protein.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0899																																3D structural motifs in a protein.								http://edamontology.org/data_1277														1.8									
http://edamontology.org/data_0900	Protein domain classification		Data concerning the classification of the sequences and/or structures of protein structural domain(s).	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0900																											http://edamontology.org/data_0907					Data concerning the classification of the sequences and/or structures of protein structural domain(s).						http://purl.obolibrary.org/obo/edam#obsolete																1.5									
http://edamontology.org/data_0901	Protein features report (domains)		structural domains or 3D folds in a protein or polypeptide chain.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0901																																structural domains or 3D folds in a protein or polypeptide chain.						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/data_1277														1.8									
http://edamontology.org/data_0902	Protein architecture report		An informative report on architecture (spatial arrangement of secondary structure) of a protein structure.	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0902																											http://edamontology.org/data_1537					An informative report on architecture (spatial arrangement of secondary structure) of a protein structure.						http://purl.obolibrary.org/obo/edam#obsolete																1.4									
http://edamontology.org/data_0903	Protein folding report		"A report on an analysis or model of protein folding properties, folding pathways, residues or sites that are key to protein folding, nucleation or stabilisation centers etc."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0903																																"A report on an analysis or model of protein folding properties, folding pathways, residues or sites that are key to protein folding, nucleation or stabilisation centers etc."						http://purl.obolibrary.org/obo/edam#obsolete		http://edamontology.org/data_1537														1.8									
http://edamontology.org/data_0904	Protein features (mutation)		"Data on the effect of (typically point) mutation on protein folding, stability, structure and function.|This is a broad data type and is used a placeholder for other, more specific types.  It is primarily intended to help navigation of EDAM and would not typically be used for annotation."	TRUE			http://www.w3.org/2002/07/owl#DeprecatedClass		beta12orEarlier													data_0904																											http://edamontology.org/data_0896					"Data on the effect of (typically point) mutation on protein folding, stability, structure and function."						http://purl.obolibrary.org/obo/edam#obsolete																beta13									
http://edamontology.org/data_0905	Protein interaction raw data		"Protein-protein interaction data from for example yeast two-hybrid analysis, protein microarrays, immunoaffinity chromatography followed by mass spectrometry, phage display etc.|This is a broad data type and is used a placeholder for other, more specific types.  It is primarily intended to help navigation of EDAM and would not typically be used for annotation."	FALSE			http://edamontology.org/data_3108		beta12orEarlier													data_0905																																"Protein-protein interaction data from for example yeast two-hybrid analysis, protein microarrays, immunoaffinity chromatography followed by mass spectrometry, phage display etc."						http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
http://edamontology.org/data_0906	Protein interaction data	Protein interaction record|Protein-protein interaction data|Protein interaction report|Protein report (interaction)|Protein non-covalent interactions report|Atom interaction data|Residue interaction data	"Data concerning the interactions (predicted or known) within or between a protein, structural domain or part of a protein. This includes intra- and inter-residue contacts and distances, as well as interactions with other proteins and non-protein entities such as nucleic acid, metal atoms, water, ions etc."	FALSE			http://edamontology.org/data_0897		beta12orEarlier													data_0906																																"Data concerning the interactions (predicted or known) within or between a protein, structural domain or part of a protein. This includes intra- and inter-residue contacts and distances, as well as interactions with other proteins and non-protein entities such as nucleic acid, metal atoms, water, ions etc."	Protein interaction record|Protein-protein interaction data|Protein interaction report|Protein report (interaction)		Protein non-covalent interactions report|Atom interaction data|Residue interaction data			http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#data																									
